year,page_url,pdf_url,filename,language
1990-1991,https://www.indiabudget.gov.in/budget_archive/es1990-91/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1990-91/4%20Infrastructure.pdf,4%20Infrastructure.pdf,english
1990-1991,https://www.indiabudget.gov.in/budget_archive/es1990-91/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1990-91/5%20Human%20Resources.pdf,5%20Human%20Resources.pdf,english
1990-1991,https://www.indiabudget.gov.in/budget_archive/es1990-91/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1990-91/6%20Prices%20Price%20Policy%20and%20Public%20Distribution%20System.pdf,6%20Prices%20Price%20Policy%20and%20Public%20Distribution%20System.pdf,english
1990-1991,https://www.indiabudget.gov.in/budget_archive/es1990-91/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1990-91/7%20Fiscal%20Policy%20and%20Government%20Budget.pdf,7%20Fiscal%20Policy%20and%20Government%20Budget.pdf,english
1990-1991,https://www.indiabudget.gov.in/budget_archive/es1990-91/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1990-91/8%20Monetary%20and%20Credit%20Developments.pdf,8%20Monetary%20and%20Credit%20Developments.pdf,english
1990-1991,https://www.indiabudget.gov.in/budget_archive/es1990-91/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1990-91/9%20The%20External%20Sector.pdf,9%20The%20External%20Sector.pdf,english
1990-1991,https://www.indiabudget.gov.in/budget_archive/es1990-91/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1990-91/10%20Problems%20and%20Prospects.pdf,10%20Problems%20and%20Prospects.pdf,english
1989-1990,https://www.indiabudget.gov.in/budget_archive/es1989-90/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1989-90/0%20Economic%20Survey%201989-90%20Index.pdf,0%20Economic%20Survey%201989-90%20Index.pdf,english
1989-1990,https://www.indiabudget.gov.in/budget_archive/es1989-90/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1989-90/1%20The%20Economic%20Situation%20in%201989-90.pdf,1%20The%20Economic%20Situation%20in%201989-90.pdf,english
1989-1990,https://www.indiabudget.gov.in/budget_archive/es1989-90/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1989-90/2%20Agricultural%20Production.pdf,2%20Agricultural%20Production.pdf,english
1989-1990,https://www.indiabudget.gov.in/budget_archive/es1989-90/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1989-90/3%20Infrastructure.pdf,3%20Infrastructure.pdf,english
1989-1990,https://www.indiabudget.gov.in/budget_archive/es1989-90/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1989-90/4%20Industrial%20Performance%20and%20Policies.pdf,4%20Industrial%20Performance%20and%20Policies.pdf,english
1989-1990,https://www.indiabudget.gov.in/budget_archive/es1989-90/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1989-90/5%20Prices%20Price%20Policy%20&%20Public%20Distribution%20System.pdf,5%20Prices%20Price%20Policy%20&%20Public%20Distribution%20System.pdf,english
1989-1990,https://www.indiabudget.gov.in/budget_archive/es1989-90/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1989-90/6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,english
1989-1990,https://www.indiabudget.gov.in/budget_archive/es1989-90/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1989-90/7%20Monetary%20and%20Credit%20Developments.pdf,7%20Monetary%20and%20Credit%20Developments.pdf,english
1989-1990,https://www.indiabudget.gov.in/budget_archive/es1989-90/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1989-90/8%20The%20External%20Sector.pdf,8%20The%20External%20Sector.pdf,english
1989-1990,https://www.indiabudget.gov.in/budget_archive/es1989-90/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1989-90/9%20Problems%20and%20Prospects.pdf,9%20Problems%20and%20Prospects.pdf,english
1988-1989,https://www.indiabudget.gov.in/budget_archive/es1988-89/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1988-89/0%20Economic%20Survey%201988-89%20Index.pdf,0%20Economic%20Survey%201988-89%20Index.pdf,english
1988-1989,https://www.indiabudget.gov.in/budget_archive/es1988-89/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1988-89/1%20The%20Economic%20Situation%20in%201988-89.pdf,1%20The%20Economic%20Situation%20in%201988-89.pdf,english
1988-1989,https://www.indiabudget.gov.in/budget_archive/es1988-89/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1988-89/2%20Agricultural%20Production.pdf,2%20Agricultural%20Production.pdf,english
1988-1989,https://www.indiabudget.gov.in/budget_archive/es1988-89/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1988-89/3%20Infrastructure.pdf,3%20Infrastructure.pdf,english
1988-1989,https://www.indiabudget.gov.in/budget_archive/es1988-89/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1988-89/4%20Industrial%20Performance%20and%20Polocies.pdf,4%20Industrial%20Performance%20and%20Polocies.pdf,english
1988-1989,https://www.indiabudget.gov.in/budget_archive/es1988-89/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1988-89/5%20Prices%20Price%20Policy%20and%20Public%20Distribution%20System.pdf,5%20Prices%20Price%20Policy%20and%20Public%20Distribution%20System.pdf,english
1988-1989,https://www.indiabudget.gov.in/budget_archive/es1988-89/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1988-89/6%20Fiscal%20Policy%20and%20The%20Government%20Budget.pdf,6%20Fiscal%20Policy%20and%20The%20Government%20Budget.pdf,english
1988-1989,https://www.indiabudget.gov.in/budget_archive/es1988-89/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1988-89/7%20Monetary%20and%20Credit%20Developments.pdf,7%20Monetary%20and%20Credit%20Developments.pdf,english
1988-1989,https://www.indiabudget.gov.in/budget_archive/es1988-89/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1988-89/8%20The%20External%20Sector.pdf,8%20The%20External%20Sector.pdf,english
1988-1989,https://www.indiabudget.gov.in/budget_archive/es1988-89/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1988-89/9%20Problems%20and%20Prospects.pdf,9%20Problems%20and%20Prospects.pdf,english
1987-1988,https://www.indiabudget.gov.in/budget_archive/es1987-88/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1987-88/0%20Economic%20Survey%201987-88%20Index.pdf,0%20Economic%20Survey%201987-88%20Index.pdf,english
1987-1988,https://www.indiabudget.gov.in/budget_archive/es1987-88/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1987-88/1%20The%20Economic%20Situation%20in%201987-88.pdf,1%20The%20Economic%20Situation%20in%201987-88.pdf,english
1987-1988,https://www.indiabudget.gov.in/budget_archive/es1987-88/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1987-88/2%20Agricultural%20Production.pdf,2%20Agricultural%20Production.pdf,english
1987-1988,https://www.indiabudget.gov.in/budget_archive/es1987-88/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1987-88/3%20Infrastructure.pdf,3%20Infrastructure.pdf,english
1987-1988,https://www.indiabudget.gov.in/budget_archive/es1987-88/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1987-88/4%20Industrial%20Performance.pdf,4%20Industrial%20Performance.pdf,english
1987-1988,https://www.indiabudget.gov.in/budget_archive/es1987-88/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1987-88/5%20Prices%20Price%20Policy%20and%20The%20Public%20Distribution%20System.pdf,5%20Prices%20Price%20Policy%20and%20The%20Public%20Distribution%20System.pdf,english
1987-1988,https://www.indiabudget.gov.in/budget_archive/es1987-88/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1987-88/6%20Fiscal%20Policy%20and%20The%20Government%20Budget.pdf,6%20Fiscal%20Policy%20and%20The%20Government%20Budget.pdf,english
1987-1988,https://www.indiabudget.gov.in/budget_archive/es1987-88/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1987-88/7%20Monetary%20and%20Credit%20Developments.pdf,7%20Monetary%20and%20Credit%20Developments.pdf,english
1987-1988,https://www.indiabudget.gov.in/budget_archive/es1987-88/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1987-88/8%20The%20External%20Sector.pdf,8%20The%20External%20Sector.pdf,english
1987-1988,https://www.indiabudget.gov.in/budget_archive/es1987-88/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1987-88/9%20Problems%20and%20Prospects.pdf,9%20Problems%20and%20Prospects.pdf,english
1986-1987,https://www.indiabudget.gov.in/budget_archive/es1986-87/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1986-87/0%20Economic%20Survey%201986-87%20Index.pdf,0%20Economic%20Survey%201986-87%20Index.pdf,english
1986-1987,https://www.indiabudget.gov.in/budget_archive/es1986-87/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1986-87/1%20The%20Economic%20Situation%20in%201986-87.pdf,1%20The%20Economic%20Situation%20in%201986-87.pdf,english
1986-1987,https://www.indiabudget.gov.in/budget_archive/es1986-87/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1986-87/2%20Agricultural%20Production.pdf,2%20Agricultural%20Production.pdf,english
1986-1987,https://www.indiabudget.gov.in/budget_archive/es1986-87/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1986-87/3%20Infrastructure.pdf,3%20Infrastructure.pdf,english
1986-1987,https://www.indiabudget.gov.in/budget_archive/es1986-87/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1986-87/4%20Industrial%20Performance.PDF,4%20Industrial%20Performance.PDF,english
1986-1987,https://www.indiabudget.gov.in/budget_archive/es1986-87/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1986-87/5%20Prices.pdf,5%20Prices.pdf,english
1986-1987,https://www.indiabudget.gov.in/budget_archive/es1986-87/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1986-87/6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,english
1986-1987,https://www.indiabudget.gov.in/budget_archive/es1986-87/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1986-87/7%20Monetary%20and%20Credit%20Developments.pdf,7%20Monetary%20and%20Credit%20Developments.pdf,english
1986-1987,https://www.indiabudget.gov.in/budget_archive/es1986-87/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1986-87/8%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,8%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,english
1986-1987,https://www.indiabudget.gov.in/budget_archive/es1986-87/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1986-87/9%20Problems%20and%20Prospects.pdf,9%20Problems%20and%20Prospects.pdf,english
1985-1986,https://www.indiabudget.gov.in/budget_archive/es1985-86/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1985-86/0%20Economic%20Survey%201985-86%20Index.pdf,0%20Economic%20Survey%201985-86%20Index.pdf,english
1985-1986,https://www.indiabudget.gov.in/budget_archive/es1985-86/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1985-86/1%20Economic%20Situation%20in%201985-86.pdf,1%20Economic%20Situation%20in%201985-86.pdf,english
1985-1986,https://www.indiabudget.gov.in/budget_archive/es1985-86/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1985-86/2%20Agricultural%20Production.pdf,2%20Agricultural%20Production.pdf,english
1985-1986,https://www.indiabudget.gov.in/budget_archive/es1985-86/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1985-86/3%20Infrastructure.pdf,3%20Infrastructure.pdf,english
1985-1986,https://www.indiabudget.gov.in/budget_archive/es1985-86/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1985-86/4%20Industrial%20Policy%20and%20Performance.pdf,4%20Industrial%20Policy%20and%20Performance.pdf,english
1985-1986,https://www.indiabudget.gov.in/budget_archive/es1985-86/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1985-86/5%20Prices%20and%20Price%20Policy.pdf,5%20Prices%20and%20Price%20Policy.pdf,english
1985-1986,https://www.indiabudget.gov.in/budget_archive/es1985-86/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1985-86/6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,english
1985-1986,https://www.indiabudget.gov.in/budget_archive/es1985-86/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1985-86/7%20Monetary%20and%20Credit%20Developments.pdf,7%20Monetary%20and%20Credit%20Developments.pdf,english
1985-1986,https://www.indiabudget.gov.in/budget_archive/es1985-86/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1985-86/8%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,8%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,english
1985-1986,https://www.indiabudget.gov.in/budget_archive/es1985-86/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1985-86/9%20Problems%20and%20Prospects.pdf,9%20Problems%20and%20Prospects.pdf,english
1984-1985,https://www.indiabudget.gov.in/budget_archive/es1984-85/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1984-85/0%20Economic%20Survey%201984-85%20Index.pdf,0%20Economic%20Survey%201984-85%20Index.pdf,english
1984-1985,https://www.indiabudget.gov.in/budget_archive/es1984-85/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1984-85/1%20Economic%20Situation%20in%201984-85.pdf,1%20Economic%20Situation%20in%201984-85.pdf,english
1984-1985,https://www.indiabudget.gov.in/budget_archive/es1984-85/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1984-85/2%20Agricultural%20Production.pdf,2%20Agricultural%20Production.pdf,english
1984-1985,https://www.indiabudget.gov.in/budget_archive/es1984-85/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1984-85/3%20Infrastucture.pdf,3%20Infrastucture.pdf,english
1984-1985,https://www.indiabudget.gov.in/budget_archive/es1984-85/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1984-85/4%20Industrial%20Production.pdf,4%20Industrial%20Production.pdf,english
1984-1985,https://www.indiabudget.gov.in/budget_archive/es1984-85/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1984-85/5%20Prices%20and%20Price%20Policy.pdf,5%20Prices%20and%20Price%20Policy.pdf,english
1984-1985,https://www.indiabudget.gov.in/budget_archive/es1984-85/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1984-85/6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,english
1984-1985,https://www.indiabudget.gov.in/budget_archive/es1984-85/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1984-85/7%20Monetary%20and%20Credit%20Developments.pdf,7%20Monetary%20and%20Credit%20Developments.pdf,english
1984-1985,https://www.indiabudget.gov.in/budget_archive/es1984-85/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1984-85/8%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,8%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,english
1984-1985,https://www.indiabudget.gov.in/budget_archive/es1984-85/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1984-85/9%20Problems%20and%20Prospects.pdf,9%20Problems%20and%20Prospects.pdf,english
1983-1984,https://www.indiabudget.gov.in/budget_archive/es1983-84/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1983-84/0%20Economic%20Survey%201983-84%20Index.pdf,0%20Economic%20Survey%201983-84%20Index.pdf,english
1983-1984,https://www.indiabudget.gov.in/budget_archive/es1983-84/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1983-84/1%20Economic%20Situation%20in%201983-84.pdf,1%20Economic%20Situation%20in%201983-84.pdf,english
1983-1984,https://www.indiabudget.gov.in/budget_archive/es1983-84/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1983-84/2%20Agricultural%20Production.pdf,2%20Agricultural%20Production.pdf,english
1983-1984,https://www.indiabudget.gov.in/budget_archive/es1983-84/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1983-84/3%20Infrastructure.pdf,3%20Infrastructure.pdf,english
1983-1984,https://www.indiabudget.gov.in/budget_archive/es1983-84/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1983-84/v.pdf,v.pdf,english
1983-1984,https://www.indiabudget.gov.in/budget_archive/es1983-84/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1983-84/5%20Prices%20and%20Price%20Policy.pdf,5%20Prices%20and%20Price%20Policy.pdf,english
1983-1984,https://www.indiabudget.gov.in/budget_archive/es1983-84/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1983-84/6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,english
1983-1984,https://www.indiabudget.gov.in/budget_archive/es1983-84/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1983-84/7%20Monetary%20and%20Credit%20Developments.pdf,7%20Monetary%20and%20Credit%20Developments.pdf,english
1983-1984,https://www.indiabudget.gov.in/budget_archive/es1983-84/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1983-84/8%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,8%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,english
1983-1984,https://www.indiabudget.gov.in/budget_archive/es1983-84/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1983-84/9%20Future%20Prospects%20and%20Problems.pdf,9%20Future%20Prospects%20and%20Problems.pdf,english
1982-1983,https://www.indiabudget.gov.in/budget_archive/es1982-83/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1982-83/0%20Economic%20Survay%201982-83%20Index.pdf,0%20Economic%20Survay%201982-83%20Index.pdf,english
1982-1983,https://www.indiabudget.gov.in/budget_archive/es1982-83/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1982-83/1%20Economic%20Situation%20in%201982-83.pdf,1%20Economic%20Situation%20in%201982-83.pdf,english
1982-1983,https://www.indiabudget.gov.in/budget_archive/es1982-83/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1982-83/2%20Agricultural%20Production.pdf,2%20Agricultural%20Production.pdf,english
1982-1983,https://www.indiabudget.gov.in/budget_archive/es1982-83/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1982-83/3%20Infrastructure.pdf,3%20Infrastructure.pdf,english
1982-1983,https://www.indiabudget.gov.in/budget_archive/es1982-83/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1982-83/4%20Industrial%20Production.pdf,4%20Industrial%20Production.pdf,english
1982-1983,https://www.indiabudget.gov.in/budget_archive/es1982-83/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1982-83/5%20Prices%20and%20Price%20Policy.pdf,5%20Prices%20and%20Price%20Policy.pdf,english
1982-1983,https://www.indiabudget.gov.in/budget_archive/es1982-83/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1982-83/6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,english
1982-1983,https://www.indiabudget.gov.in/budget_archive/es1982-83/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1982-83/7%20Monetary%20and%20Credit%20Developments.pdf,7%20Monetary%20and%20Credit%20Developments.pdf,english
1982-1983,https://www.indiabudget.gov.in/budget_archive/es1982-83/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1982-83/8%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,8%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,english
1981-1982,https://www.indiabudget.gov.in/budget_archive/es1981-82/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1981-82/0%20Economic%20Survey%201981-82%20Index.pdf,0%20Economic%20Survey%201981-82%20Index.pdf,english
1981-1982,https://www.indiabudget.gov.in/budget_archive/es1981-82/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1981-82/1%20Economic%20situation%20in%201981-82.pdf,1%20Economic%20situation%20in%201981-82.pdf,english
1981-1982,https://www.indiabudget.gov.in/budget_archive/es1981-82/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1981-82/2%20Agricultural%20Production.pdf,2%20Agricultural%20Production.pdf,english
1981-1982,https://www.indiabudget.gov.in/budget_archive/es1981-82/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1981-82/3%20Infrastructure.pdf,3%20Infrastructure.pdf,english
1981-1982,https://www.indiabudget.gov.in/budget_archive/es1981-82/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1981-82/4%20Industrial%20Production.pdf,4%20Industrial%20Production.pdf,english
1981-1982,https://www.indiabudget.gov.in/budget_archive/es1981-82/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1981-82/5%20Prices%20and%20Price%20Policy.pdf,5%20Prices%20and%20Price%20Policy.pdf,english
1981-1982,https://www.indiabudget.gov.in/budget_archive/es1981-82/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1981-82/6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,english
1981-1982,https://www.indiabudget.gov.in/budget_archive/es1981-82/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1981-82/7%20Monetary%20and%20Credit%20Developments.pdf,7%20Monetary%20and%20Credit%20Developments.pdf,english
1981-1982,https://www.indiabudget.gov.in/budget_archive/es1981-82/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1981-82/8%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,8%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,english
1981-1982,https://www.indiabudget.gov.in/budget_archive/es1981-82/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1981-82/9%20The%20Tasks%20Ahead.pdf,9%20The%20Tasks%20Ahead.pdf,english
1980-1981,https://www.indiabudget.gov.in/budget_archive/es1980-81/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1980-81/0%20Economic%20Survey%201980-81%20Index.pdf,0%20Economic%20Survey%201980-81%20Index.pdf,english
1980-1981,https://www.indiabudget.gov.in/budget_archive/es1980-81/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1980-81/1%20The%20Economic%20Situation%20in%201980-81.pdf,1%20The%20Economic%20Situation%20in%201980-81.pdf,english
1980-1981,https://www.indiabudget.gov.in/budget_archive/es1980-81/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1980-81/2%20Agricultural%20Production.pdf,2%20Agricultural%20Production.pdf,english
1980-1981,https://www.indiabudget.gov.in/budget_archive/es1980-81/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1980-81/3%20Infrastructure.pdf,3%20Infrastructure.pdf,english
1980-1981,https://www.indiabudget.gov.in/budget_archive/es1980-81/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1980-81/4%20Industrial%20Production.pdf,4%20Industrial%20Production.pdf,english
1980-1981,https://www.indiabudget.gov.in/budget_archive/es1980-81/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1980-81/5%20Prices%20and%20Price%20Policy.pdf,5%20Prices%20and%20Price%20Policy.pdf,english
1980-1981,https://www.indiabudget.gov.in/budget_archive/es1980-81/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1980-81/6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,6%20Fiscal%20Policy%20and%20Government%20Budget.pdf,english
1980-1981,https://www.indiabudget.gov.in/budget_archive/es1980-81/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1980-81/7%20Monetary%20and%20Credit%20Developments.pdf,7%20Monetary%20and%20Credit%20Developments.pdf,english
1980-1981,https://www.indiabudget.gov.in/budget_archive/es1980-81/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1980-81/8%20Foreign%20Trade%20and%20balance%20of%20Payments.pdf,8%20Foreign%20Trade%20and%20balance%20of%20Payments.pdf,english
1980-1981,https://www.indiabudget.gov.in/budget_archive/es1980-81/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1980-81/9%20Problems%20and%20Prospects.pdf,9%20Problems%20and%20Prospects.pdf,english
1979-1980,https://www.indiabudget.gov.in/budget_archive/es1979-80/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1979-80/0%20Economic%20Survey%201979-80%20Index%20.pdf,0%20Economic%20Survey%201979-80%20Index%20.pdf,english
1979-1980,https://www.indiabudget.gov.in/budget_archive/es1979-80/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1979-80/1%20The%20Economic%20Situation%20in%201979-80.pdf,1%20The%20Economic%20Situation%20in%201979-80.pdf,english
1979-1980,https://www.indiabudget.gov.in/budget_archive/es1979-80/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1979-80/2%20Agricultural%20Production.pdf,2%20Agricultural%20Production.pdf,english
1979-1980,https://www.indiabudget.gov.in/budget_archive/es1979-80/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1979-80/3%20Industry%20and%20Infrastructure.pdf,3%20Industry%20and%20Infrastructure.pdf,english
1979-1980,https://www.indiabudget.gov.in/budget_archive/es1979-80/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1979-80/4%20Prices%20and%20Price%20Policy.pdf,4%20Prices%20and%20Price%20Policy.pdf,english
1979-1980,https://www.indiabudget.gov.in/budget_archive/es1979-80/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1979-80/5%20Fiscal%20Developments%20and%20Government%20Budgets.pdf,5%20Fiscal%20Developments%20and%20Government%20Budgets.pdf,english
1979-1980,https://www.indiabudget.gov.in/budget_archive/es1979-80/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1979-80/6%20Monetary%20and%20Credit%20Situation.pdf,6%20Monetary%20and%20Credit%20Situation.pdf,english
1979-1980,https://www.indiabudget.gov.in/budget_archive/es1979-80/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1979-80/7%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,7%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,english
1979-1980,https://www.indiabudget.gov.in/budget_archive/es1979-80/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1979-80/8%20Problems%20and%20Prospects.pdf,8%20Problems%20and%20Prospects.pdf,english
1978-1979,https://www.indiabudget.gov.in/budget_archive/es1978-79/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1978-79/0%20Economic%20Survey%201978-79%20Index.pdf,0%20Economic%20Survey%201978-79%20Index.pdf,english
1978-1979,https://www.indiabudget.gov.in/budget_archive/es1978-79/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1978-79/1%20The%20Economic%20Situation%20in%201978-79.pdf,1%20The%20Economic%20Situation%20in%201978-79.pdf,english
1978-1979,https://www.indiabudget.gov.in/budget_archive/es1978-79/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1978-79/2%20Agriculture.pdf,2%20Agriculture.pdf,english
1978-1979,https://www.indiabudget.gov.in/budget_archive/es1978-79/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1978-79/3%20Industrial%20Production.pdf,3%20Industrial%20Production.pdf,english
1978-1979,https://www.indiabudget.gov.in/budget_archive/es1978-79/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1978-79/4%20Prices%20and%20Price%20Policy.pdf,4%20Prices%20and%20Price%20Policy.pdf,english
1978-1979,https://www.indiabudget.gov.in/budget_archive/es1978-79/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1978-79/5%20Fiscal%20Policy%20and%20Government%20Budgets.PDF,5%20Fiscal%20Policy%20and%20Government%20Budgets.PDF,english
